numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20250320030000;102200;-10;8;50;0.600000;280.750000;276.450000;74;22490;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;0.900000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250320030000;102330;-20;6;100;1.700000;277.150000;275.350000;88;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100860;mq;mq;-60;mq;mq;mq;mq;275.150000;mq;mq;2.600000;2.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250320030000;102480;-20;8;180;3.900000;280.250000;273.850000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98230;mq;mq;-50;mq;mq;mq;mq;272.850000;mq;mq;7.900000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250320030000;102620;-10;5;200;0.800000;276.250000;274.450000;88;15670;0;mq;mq;100;8;2580;mq;mq;mq;100730;mq;mq;-80;mq;mq;mq;mq;272.250000;mq;mq;1.200000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2580;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250320030000;mq;mq;mq;110;6.200000;284.550000;mq;mq;20000;0;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;12.000000;12.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250320030000;101730;-110;8;120;3.900000;282.850000;279.550000;80;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;10;mq;mq;mq;mq;281.550000;mq;mq;6.000000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20250320030000;102060;-50;8;130;2.800000;281.350000;278.250000;81;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100690;mq;mq;30;mq;mq;mq;mq;280.750000;mq;mq;4.100000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250320030000;102200;-80;8;120;2.500000;277.750000;276.250000;90;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100150;mq;mq;-10;mq;mq;mq;mq;276.450000;mq;mq;3.500000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250320030000;102530;-30;8;190;1.600000;277.750000;275.150000;83;54310;0;mq;mq;mq;1;4080;mq;mq;mq;99810;mq;mq;-20;mq;mq;mq;mq;275.050000;mq;mq;2.200000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250320030000;102650;-20;6;190;1.500000;275.750000;273.150000;83;32690;0;mq;mq;mq;5;2250;mq;mq;mq;99260;mq;mq;-60;mq;mq;mq;mq;278.150000;mq;mq;2.400000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250320030000;101690;-120;8;130;6.600000;283.550000;280.250000;80;10000;2;0;mq;50;1;450;32;24;11;101410;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;10.600000;11.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;8;500;2;3;2100;mq;mq;mq;mq;mq;mq;
07335;20250320030000;101950;-130;7;130;2.900000;282.150000;278.150000;76;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100490;mq;mq;0;mq;mq;mq;mq;281.050000;mq;mq;5.100000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20250320030000;102020;-110;8;130;5.900000;281.950000;276.550000;69;41560;0;mq;mq;mq;0;mq;mq;mq;mq;97200;mq;mq;0;mq;mq;mq;mq;279.850000;mq;mq;9.000000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20250320030000;102320;-60;8;170;3.500000;280.250000;274.150000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98290;mq;mq;20;mq;mq;mq;mq;276.050000;mq;mq;6.200000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20250320030000;mq;-120;6;150;5.700000;278.250000;268.650000;50;20000;0;mq;mq;mq;1;800;mq;mq;mq;92640;92500;845;20;mq;mq;mq;mq;273.550000;mq;mq;10.800000;13.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20250320030000;102560;-70;8;130;4.200000;280.750000;274.350000;64;60000;1;0;0;10;0;mq;30;20;11;99630;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;5.300000;5.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20250320030000;101710;-120;8;130;7.100000;284.150000;280.850000;80;44160;0;mq;mq;mq;0;mq;mq;mq;mq;101130;mq;mq;-40;mq;mq;mq;mq;281.650000;mq;mq;9.700000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250320030000;102500;-100;7;120;9.500000;278.750000;274.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;94020;mq;mq;80;mq;mq;mq;mq;277.750000;mq;mq;15.000000;17.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250320030000;102670;-140;8;160;2.600000;281.750000;277.750000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101760;mq;mq;20;mq;mq;mq;mq;281.350000;mq;mq;4.600000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250320030000;mq;30;6;40;2.600000;279.550000;270.650000;53;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92540;92500;878;120;mq;273.950000;mq;288.450000;mq;mq;mq;4.100000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250320030000;101640;-160;8;90;4.600000;283.150000;281.550000;90;48440;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-80;mq;mq;mq;mq;283.450000;mq;mq;8.600000;8.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250320030000;101730;-150;8;200;1.500000;276.250000;275.850000;97;660;45;mq;mq;101;9;30;mq;mq;mq;97290;mq;mq;-100;mq;mq;mq;mq;274.150000;mq;mq;3.400000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250320030000;101800;120;8;140;2.400000;280.450000;278.550000;88;20000;0;mq;mq;0;0;mq;mq;mq;mq;96830;mq;mq;-60;mq;280.050000;mq;293.750000;280.450000;mq;mq;3.600000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250320030000;101920;-130;8;130;11.800000;284.650000;281.650000;82;30760;0;mq;mq;100;8;450;mq;mq;mq;100110;mq;mq;-10;mq;mq;mq;mq;283.350000;mq;mq;17.600000;18.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20250320030000;102690;-90;8;30;4.000000;282.150000;278.750000;79;60000;0;mq;mq;100;8;1250;mq;mq;mq;102590;mq;mq;70;mq;mq;mq;mq;281.550000;mq;mq;5.400000;5.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.800000;3.400000;mq;mq;mq;mq;8;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250320030000;102660;-100;8;90;6.500000;284.050000;276.150000;58;57800;0;mq;mq;100;8;2250;mq;mq;mq;102270;mq;mq;0;mq;mq;mq;mq;280.850000;mq;mq;9.400000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;2460;8;mq;3120;mq;mq;mq;mq;mq;mq;
07661;20250320030000;mq;mq;mq;60;9.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.500000;13.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250320030000;102970;-100;8;340;4.500000;280.050000;276.150000;76;30000;1;0;0;25;2;mq;30;23;10;102650;mq;mq;130;mq;mq;mq;mq;278.550000;mq;mq;5.700000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;3300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20250320030000;102410;-110;8;130;7.200000;285.450000;284.050000;91;18380;0;mq;mq;mq;5;450;mq;mq;mq;101880;mq;mq;10;mq;mq;mq;mq;284.550000;mq;mq;12.100000;12.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;3.000000;mq;mq;mq;mq;2;mq;330;3;mq;1110;5;mq;1320;mq;mq;mq;
07761;20250320030000;102830;-50;8;50;3.400000;279.950000;278.050000;88;36740;0;mq;mq;mq;1;3600;mq;mq;mq;102720;mq;mq;160;mq;mq;mq;mq;280.350000;mq;mq;5.100000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250320030000;102960;-30;8;240;2.000000;278.150000;277.250000;94;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102810;mq;mq;70;mq;mq;mq;mq;280.750000;mq;mq;2.800000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20250320030000;101280;110;3;60;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250320030000;101410;40;3;180;3.600000;301.850000;300.050000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;170;mq;300.150000;mq;306.850000;mq;mq;mq;mq;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250320030000;101520;0;5;150;3.900000;299.050000;296.950000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;mq;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250320030000;101350;70;3;mq;mq;301.550000;298.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;120;mq;298.950000;mq;304.650000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;3.200000;3.200000;9.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250320030000;101490;10;3;100;4.300000;299.250000;296.150000;83;59190;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;7.000000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250320030000;101580;100;6;290;2.400000;286.850000;285.450000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99840;mq;mq;-700;mq;277.250000;mq;290.750000;mq;mq;mq;mq;15.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250320030000;101040;-280;8;320;7.700000;279.750000;275.250000;73;30000;0;mq;mq;90;1;800;31;24;15;100670;mq;mq;260;mq;mq;mq;mq;mq;mq;mq;mq;17.000000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;1;8;600;6;3;3300;6;2;7500;mq;mq;mq;
67005;20250320030000;101330;130;2;210;2.300000;300.250000;298.650000;91;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;3.200000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20250320030000;102440;70;0;70;7.200000;273.350000;271.550000;88;45620;0;mq;mq;100;8;450;mq;mq;mq;102350;mq;mq;810;mq;mq;mq;mq;274.950000;mq;mq;9.400000;10.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20250320030000;101500;150;1;180;4.900000;300.150000;296.850000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;40;mq;298.350000;mq;304.250000;mq;mq;mq;mq;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20250320030000;101540;120;1;330;3.100000;298.650000;293.450000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;100;mq;298.250000;mq;303.650000;mq;mq;mq;5.400000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250320030000;101530;140;1;260;0.800000;297.050000;295.350000;90;12190;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250320030000;101570;140;1;170;4.300000;299.450000;296.350000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;60;mq;298.350000;mq;304.550000;mq;mq;mq;5.600000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250320030000;101530;150;1;120;1.700000;296.650000;295.050000;91;mq;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;2.400000;2.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20250320030000;101330;160;1;0;0.000000;296.950000;296.250000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;0;mq;296.750000;mq;304.450000;mq;mq;mq;0.600000;1.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250320030000;101350;130;1;70;2.200000;299.750000;296.450000;82;21410;0;mq;mq;75;5;800;mq;mq;mq;101260;mq;mq;20;mq;mq;mq;mq;301.150000;mq;mq;3.200000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;3.700000;3.900000;mq;mq;mq;mq;3;mq;690;4;mq;930;5;mq;1170;mq;mq;mq;
81408;20250320030000;101330;160;1;230;0.600000;296.750000;296.250000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;0;mq;296.750000;mq;304.750000;mq;mq;mq;1.000000;1.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250320030000;mq;220;1;240;0.600000;297.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;10;mq;297.350000;mq;306.350000;mq;mq;mq;2.000000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;10.500000;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20250320060000;102130;-20;6;120;3.100000;279.550000;276.150000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-30;279.150000;mq;287.650000;mq;277.750000;mq;mq;4.800000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250320060000;102210;-20;5;120;1.300000;277.050000;274.250000;82;11640;0;mq;mq;mq;5;4260;mq;mq;mq;101620;mq;mq;-80;277.050000;mq;287.250000;mq;275.350000;mq;mq;2.000000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20250320060000;101800;-70;6;90;2.500000;283.150000;279.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;-30;282.850000;mq;286.650000;mq;mq;mq;mq;3.300000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250320060000;101980;-40;5;140;5.200000;278.550000;277.350000;92;17810;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;0;277.050000;mq;287.150000;mq;279.850000;mq;mq;5.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20250320060000;102130;-20;6;110;3.800000;279.150000;276.150000;81;21970;0;mq;mq;mq;0;mq;mq;mq;mq;100200;mq;mq;-40;278.150000;mq;287.050000;mq;278.250000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250320060000;102330;20;3;90;3.000000;275.150000;273.950000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101140;mq;mq;-120;274.950000;mq;286.750000;mq;276.350000;mq;mq;3.700000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20250320060000;101450;-70;8;110;7.800000;283.450000;280.650000;83;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100270;mq;mq;-90;281.350000;mq;286.950000;mq;279.450000;mq;mq;11.200000;11.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20250320060000;101640;-20;5;110;3.900000;282.650000;280.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;-30;282.650000;mq;288.250000;mq;mq;mq;mq;5.900000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20250320060000;101850;10;3;110;3.100000;280.850000;278.650000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101390;mq;mq;0;280.850000;mq;288.650000;mq;279.150000;mq;mq;4.700000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20250320060000;102090;-20;5;40;0.500000;275.650000;275.050000;96;18250;0;mq;mq;mq;0;mq;mq;mq;mq;100280;mq;mq;-20;275.550000;mq;288.350000;mq;279.450000;mq;mq;1.000000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20250320060000;102200;0;0;160;0.900000;279.150000;276.850000;85;30000;2;0;0;0;0;mq;30;20;10;101090;mq;mq;-90;279.150000;mq;288.350000;mq;mq;mq;mq;1.300000;2.100000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250320060000;102340;20;2;150;3.700000;278.250000;276.450000;88;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100880;mq;mq;-90;274.450000;mq;286.550000;mq;274.350000;mq;mq;4.700000;4.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250320060000;102510;20;2;160;3.600000;279.850000;272.850000;61;52190;0;mq;mq;mq;0;mq;mq;mq;mq;98250;mq;mq;-80;279.450000;mq;286.150000;mq;272.850000;mq;mq;5.800000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250320060000;102650;30;3;220;1.200000;276.450000;274.450000;87;13820;0;mq;mq;75;6;2250;mq;mq;mq;100760;mq;mq;-170;274.650000;mq;284.650000;mq;272.250000;mq;mq;1.500000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2220;6;mq;2760;mq;mq;mq;mq;mq;mq;
07207;20250320060000;mq;mq;mq;110;8.100000;283.950000;mq;mq;18000;3;0;mq;25;2;2500;30;25;10;mq;mq;mq;mq;283.950000;mq;288.550000;mq;mq;mq;mq;15.400000;15.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250320060000;101710;-20;6;100;2.700000;281.650000;278.950000;83;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101390;mq;mq;-60;281.650000;mq;289.950000;mq;280.850000;mq;mq;4.000000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20250320060000;102060;-10;5;90;3.500000;279.050000;278.050000;93;57730;0;mq;mq;mq;0;mq;mq;mq;mq;100680;mq;mq;-40;279.050000;mq;287.850000;mq;280.050000;mq;mq;4.600000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250320060000;102210;10;3;90;3.600000;277.950000;276.150000;88;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100160;mq;mq;-50;277.750000;mq;287.250000;mq;276.350000;mq;mq;4.200000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250320060000;102570;10;3;310;0.700000;274.650000;273.450000;92;24620;0;mq;mq;mq;0;mq;mq;mq;mq;99820;mq;mq;-90;274.650000;mq;285.350000;mq;274.350000;mq;mq;1.500000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250320060000;102650;30;3;180;2.500000;278.550000;275.150000;79;29170;0;mq;mq;100;8;2580;mq;mq;mq;99290;mq;mq;-120;275.150000;mq;284.850000;mq;278.150000;mq;mq;3.500000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2580;8;mq;3240;mq;mq;mq;mq;mq;mq;
