Datetime,t,Région
2025-04-10 14:30:00+00:00,18.137,Île-de-France
2025-04-10 14:45:00+00:00,18.233875,Île-de-France
2025-04-10 15:00:00+00:00,18.33075,Île-de-France
2025-04-10 15:15:00+00:00,18.296375,Île-de-France
2025-04-10 15:30:00+00:00,18.262001,Île-de-France
2025-04-10 15:45:00+00:00,18.227625,Île-de-France
2025-04-10 16:00:00+00:00,18.19325,Île-de-France
2025-04-10 16:15:00+00:00,18.033875,Île-de-France
2025-04-10 16:30:00+00:00,17.8745,Île-de-France
2025-04-10 16:45:00+00:00,17.715126,Île-de-France
2025-04-10 17:00:00+00:00,17.55575,Île-de-France
2025-04-10 17:15:00+00:00,17.287,Île-de-France
2025-04-10 17:30:00+00:00,17.01825,Île-de-France
2025-04-10 17:45:00+00:00,16.7495,Île-de-France
2025-04-10 18:00:00+00:00,16.480751,Île-de-France
2025-04-10 18:15:00+00:00,16.080751,Île-de-France
2025-04-10 18:30:00+00:00,15.68075,Île-de-France
2025-04-10 18:45:00+00:00,15.28075,Île-de-France
2025-04-10 19:00:00+00:00,14.88075,Île-de-France
2025-04-10 19:15:00+00:00,14.508875,Île-de-France
2025-04-10 19:30:00+00:00,14.136999,Île-de-France
2025-04-10 19:45:00+00:00,13.765124,Île-de-France
2025-04-10 20:00:00+00:00,13.3932495,Île-de-France
2025-04-10 20:15:00+00:00,13.121374,Île-de-France
2025-04-10 20:30:00+00:00,12.8495,Île-de-France
2025-04-10 20:45:00+00:00,12.577625,Île-de-France
2025-04-10 21:00:00+00:00,12.30575,Île-de-France
2025-04-10 21:15:00+00:00,12.083875,Île-de-France
2025-04-10 21:30:00+00:00,11.8619995,Île-de-France
2025-04-10 21:45:00+00:00,11.640125,Île-de-France
2025-04-10 22:00:00+00:00,11.41825,Île-de-France
2025-04-10 22:15:00+00:00,11.240125,Île-de-France
2025-04-10 22:30:00+00:00,11.062,Île-de-France
2025-04-10 22:45:00+00:00,10.883875,Île-de-France
2025-04-10 23:00:00+00:00,10.7057495,Île-de-France
2025-04-10 23:15:00+00:00,10.558874,Île-de-France
2025-04-10 23:30:00+00:00,10.412,Île-de-France
2025-04-10 23:45:00+00:00,10.265125,Île-de-France
2025-04-11 00:00:00+00:00,10.11825,Île-de-France
2025-04-11 00:15:00+00:00,9.962,Île-de-France
2025-04-11 00:30:00+00:00,9.80575,Île-de-France
2025-04-11 00:45:00+00:00,9.6495,Île-de-France
2025-04-11 01:00:00+00:00,9.49325,Île-de-France
2025-04-11 01:15:00+00:00,9.327625,Île-de-France
2025-04-11 01:30:00+00:00,9.162,Île-de-France
2025-04-11 01:45:00+00:00,8.996374,Île-de-France
2025-04-11 02:00:00+00:00,8.8307495,Île-de-France
2025-04-11 02:15:00+00:00,8.6744995,Île-de-France
2025-04-11 02:30:00+00:00,8.5182495,Île-de-France
2025-04-11 02:45:00+00:00,8.362,Île-de-France
2025-04-11 03:00:00+00:00,8.20575,Île-de-France
2025-04-11 03:15:00+00:00,8.05575,Île-de-France
2025-04-11 03:30:00+00:00,7.9057503,Île-de-France
2025-04-11 03:45:00+00:00,7.75575,Île-de-France
2025-04-11 04:00:00+00:00,7.60575,Île-de-France
2025-04-11 04:15:00+00:00,7.462,Île-de-France
2025-04-11 04:30:00+00:00,7.31825,Île-de-France
2025-04-11 04:45:00+00:00,7.1745005,Île-de-France
2025-04-11 05:00:00+00:00,7.0307503,Île-de-France
2025-04-11 05:15:00+00:00,6.9838753,Île-de-France
2025-04-11 05:30:00+00:00,6.9370003,Île-de-France
2025-04-11 05:45:00+00:00,6.8901253,Île-de-France
2025-04-11 06:00:00+00:00,6.8432503,Île-de-France
2025-04-11 06:15:00+00:00,7.1276255,Île-de-France
2025-04-11 06:30:00+00:00,7.412,Île-de-France
2025-04-11 06:45:00+00:00,7.696375,Île-de-France
2025-04-11 07:00:00+00:00,7.98075,Île-de-France
2025-04-11 07:15:00+00:00,8.508875,Île-de-France
2025-04-11 07:30:00+00:00,9.037001,Île-de-France
2025-04-11 07:45:00+00:00,9.565125,Île-de-France
2025-04-11 08:00:00+00:00,10.09325,Île-de-France
2025-04-11 08:15:00+00:00,10.74325,Île-de-France
2025-04-11 08:30:00+00:00,11.39325,Île-de-France
2025-04-11 08:45:00+00:00,12.043251,Île-de-France
2025-04-11 09:00:00+00:00,12.693251,Île-de-France
2025-04-11 09:15:00+00:00,13.33075,Île-de-France
2025-04-11 09:30:00+00:00,13.96825,Île-de-France
2025-04-11 09:45:00+00:00,14.60575,Île-de-France
2025-04-11 10:00:00+00:00,15.24325,Île-de-France
2025-04-11 10:15:00+00:00,15.7057495,Île-de-France
2025-04-11 10:30:00+00:00,16.168251,Île-de-France
2025-04-11 10:45:00+00:00,16.63075,Île-de-France
2025-04-11 11:00:00+00:00,17.09325,Île-de-France
2025-04-11 11:15:00+00:00,17.446375,Île-de-France
2025-04-11 11:30:00+00:00,17.7995,Île-de-France
2025-04-11 11:45:00+00:00,18.152624,Île-de-France
2025-04-11 12:00:00+00:00,18.505749,Île-de-France
2025-04-11 12:15:00+00:00,18.786999,Île-de-France
2025-04-11 12:30:00+00:00,19.068249,Île-de-France
2025-04-11 12:45:00+00:00,19.3495,Île-de-France
2025-04-11 13:00:00+00:00,19.63075,Île-de-France
2025-04-11 13:15:00+00:00,19.8495,Île-de-France
2025-04-11 13:30:00+00:00,20.068249,Île-de-France
2025-04-11 13:45:00+00:00,20.286999,Île-de-France
2025-04-11 14:00:00+00:00,20.505749,Île-de-France
2025-04-11 14:15:00+00:00,20.627625,Île-de-France
2025-04-11 14:30:00+00:00,20.7495,Île-de-France
2025-04-11 14:45:00+00:00,20.871374,Île-de-France
2025-04-11 15:00:00+00:00,20.99325,Île-de-France
2025-04-11 15:15:00+00:00,20.99325,Île-de-France
2025-04-11 15:30:00+00:00,20.99325,Île-de-France
2025-04-11 15:45:00+00:00,20.99325,Île-de-France
2025-04-11 16:00:00+00:00,20.99325,Île-de-France
2025-04-11 16:15:00+00:00,20.84325,Île-de-France
2025-04-11 16:30:00+00:00,20.693249,Île-de-France
2025-04-11 16:45:00+00:00,20.54325,Île-de-France
2025-04-11 17:00:00+00:00,20.39325,Île-de-France
2025-04-11 17:15:00+00:00,20.090124,Île-de-France
2025-04-11 17:30:00+00:00,19.786999,Île-de-France
2025-04-11 17:45:00+00:00,19.483875,Île-de-France
2025-04-11 18:00:00+00:00,19.18075,Île-de-France
2025-04-11 18:15:00+00:00,19.18075,Île-de-France
2025-04-11 18:30:00+00:00,19.18075,Île-de-France
2025-04-11 18:45:00+00:00,19.18075,Île-de-France
2025-04-11 19:00:00+00:00,19.18075,Île-de-France
2025-04-11 19:15:00+00:00,19.18075,Île-de-France
2025-04-11 19:30:00+00:00,19.18075,Île-de-France
2025-04-11 19:45:00+00:00,19.18075,Île-de-France
2025-04-11 20:00:00+00:00,19.18075,Île-de-France
2025-04-11 20:15:00+00:00,19.18075,Île-de-France
2025-04-11 20:30:00+00:00,19.18075,Île-de-France
2025-04-11 20:45:00+00:00,19.18075,Île-de-France
2025-04-11 21:00:00+00:00,19.18075,Île-de-France
2025-04-11 21:15:00+00:00,19.18075,Île-de-France
2025-04-11 21:30:00+00:00,19.18075,Île-de-France
2025-04-11 21:45:00+00:00,19.18075,Île-de-France
2025-04-11 22:00:00+00:00,19.18075,Île-de-France
2025-04-11 22:15:00+00:00,19.18075,Île-de-France
2025-04-11 22:30:00+00:00,19.18075,Île-de-France
2025-04-11 22:45:00+00:00,19.18075,Île-de-France
2025-04-11 23:00:00+00:00,19.18075,Île-de-France
2025-04-11 23:15:00+00:00,19.18075,Île-de-France
2025-04-11 23:30:00+00:00,19.18075,Île-de-France
2025-04-11 23:45:00+00:00,19.18075,Île-de-France
2025-04-12 00:00:00+00:00,19.18075,Île-de-France
2025-04-12 00:15:00+00:00,19.18075,Île-de-France
2025-04-12 00:30:00+00:00,19.18075,Île-de-France
2025-04-12 00:45:00+00:00,19.18075,Île-de-France
2025-04-12 01:00:00+00:00,19.18075,Île-de-France
2025-04-12 01:15:00+00:00,19.18075,Île-de-France
2025-04-12 01:30:00+00:00,19.18075,Île-de-France
2025-04-12 01:45:00+00:00,19.18075,Île-de-France
2025-04-12 02:00:00+00:00,19.18075,Île-de-France
2025-04-12 02:15:00+00:00,19.18075,Île-de-France
2025-04-12 02:30:00+00:00,19.18075,Île-de-France
2025-04-12 02:45:00+00:00,19.18075,Île-de-France
2025-04-12 03:00:00+00:00,19.18075,Île-de-France
2025-04-12 03:15:00+00:00,19.18075,Île-de-France
2025-04-12 03:30:00+00:00,19.18075,Île-de-France
2025-04-12 03:45:00+00:00,19.18075,Île-de-France
2025-04-12 04:00:00+00:00,19.18075,Île-de-France
2025-04-12 04:15:00+00:00,19.18075,Île-de-France
2025-04-12 04:30:00+00:00,19.18075,Île-de-France
2025-04-12 04:45:00+00:00,19.18075,Île-de-France
2025-04-12 05:00:00+00:00,19.18075,Île-de-France
2025-04-12 05:15:00+00:00,19.18075,Île-de-France
2025-04-12 05:30:00+00:00,19.18075,Île-de-France
2025-04-12 05:45:00+00:00,19.18075,Île-de-France
2025-04-12 06:00:00+00:00,19.18075,Île-de-France
2025-04-12 06:15:00+00:00,19.18075,Île-de-France
2025-04-12 06:30:00+00:00,19.18075,Île-de-France
2025-04-12 06:45:00+00:00,19.18075,Île-de-France
2025-04-12 07:00:00+00:00,19.18075,Île-de-France
2025-04-12 07:15:00+00:00,19.18075,Île-de-France
2025-04-12 07:30:00+00:00,19.18075,Île-de-France
2025-04-12 07:45:00+00:00,19.18075,Île-de-France
2025-04-12 08:00:00+00:00,19.18075,Île-de-France
2025-04-12 08:15:00+00:00,19.18075,Île-de-France
2025-04-12 08:30:00+00:00,19.18075,Île-de-France
2025-04-12 08:45:00+00:00,19.18075,Île-de-France
2025-04-12 09:00:00+00:00,19.18075,Île-de-France
2025-04-12 09:15:00+00:00,19.18075,Île-de-France
2025-04-12 09:30:00+00:00,19.18075,Île-de-France
2025-04-12 09:45:00+00:00,19.18075,Île-de-France
2025-04-12 10:00:00+00:00,19.18075,Île-de-France
2025-04-12 10:15:00+00:00,19.18075,Île-de-France
2025-04-12 10:30:00+00:00,19.18075,Île-de-France
2025-04-12 10:45:00+00:00,19.18075,Île-de-France
2025-04-12 11:00:00+00:00,19.18075,Île-de-France
2025-04-12 11:15:00+00:00,19.18075,Île-de-France
2025-04-12 11:30:00+00:00,19.18075,Île-de-France
2025-04-12 11:45:00+00:00,19.18075,Île-de-France
2025-04-12 12:00:00+00:00,19.18075,Île-de-France
2025-04-12 12:15:00+00:00,19.18075,Île-de-France
2025-04-12 12:30:00+00:00,19.18075,Île-de-France
2025-04-12 12:45:00+00:00,19.18075,Île-de-France
2025-04-12 13:00:00+00:00,19.18075,Île-de-France
2025-04-12 13:15:00+00:00,19.18075,Île-de-France
2025-04-12 13:30:00+00:00,19.18075,Île-de-France
2025-04-12 13:45:00+00:00,19.18075,Île-de-France
2025-04-12 14:00:00+00:00,19.18075,Île-de-France
2025-04-12 14:15:00+00:00,19.18075,Île-de-France
2025-04-12 14:30:00+00:00,19.18075,Île-de-France
2025-04-12 14:45:00+00:00,19.18075,Île-de-France
2025-04-12 15:00:00+00:00,19.18075,Île-de-France
2025-04-12 15:15:00+00:00,19.18075,Île-de-France
2025-04-12 15:30:00+00:00,19.18075,Île-de-France
2025-04-12 15:45:00+00:00,19.18075,Île-de-France
2025-04-12 16:00:00+00:00,19.18075,Île-de-France
2025-04-12 16:15:00+00:00,19.18075,Île-de-France
2025-04-12 16:30:00+00:00,19.18075,Île-de-France
2025-04-12 16:45:00+00:00,19.18075,Île-de-France
2025-04-12 17:00:00+00:00,19.18075,Île-de-France
2025-04-12 17:15:00+00:00,19.18075,Île-de-France
2025-04-12 17:30:00+00:00,19.18075,Île-de-France
2025-04-12 17:45:00+00:00,19.18075,Île-de-France
2025-04-12 18:00:00+00:00,19.18075,Île-de-France
2025-04-12 18:15:00+00:00,19.18075,Île-de-France
2025-04-12 18:30:00+00:00,19.18075,Île-de-France
2025-04-12 18:45:00+00:00,19.18075,Île-de-France
2025-04-12 19:00:00+00:00,19.18075,Île-de-France
2025-04-12 19:15:00+00:00,19.18075,Île-de-France
2025-04-12 19:30:00+00:00,19.18075,Île-de-France
2025-04-12 19:45:00+00:00,19.18075,Île-de-France
2025-04-12 20:00:00+00:00,19.18075,Île-de-France
2025-04-12 20:15:00+00:00,19.18075,Île-de-France
2025-04-12 20:30:00+00:00,19.18075,Île-de-France
2025-04-12 20:45:00+00:00,19.18075,Île-de-France
2025-04-12 21:00:00+00:00,19.18075,Île-de-France
2025-04-12 21:15:00+00:00,19.18075,Île-de-France
2025-04-12 21:30:00+00:00,19.18075,Île-de-France
2025-04-12 21:45:00+00:00,19.18075,Île-de-France
2025-04-12 22:00:00+00:00,19.18075,Île-de-France
2025-04-12 22:15:00+00:00,19.18075,Île-de-France
2025-04-12 22:30:00+00:00,19.18075,Île-de-France
2025-04-12 22:45:00+00:00,19.18075,Île-de-France
2025-04-12 23:00:00+00:00,19.18075,Île-de-France
2025-04-12 23:15:00+00:00,19.18075,Île-de-France
2025-04-12 23:30:00+00:00,19.18075,Île-de-France
2025-04-12 23:45:00+00:00,19.18075,Île-de-France
2025-04-13 00:00:00+00:00,19.18075,Île-de-France
2025-04-13 00:15:00+00:00,19.18075,Île-de-France
2025-04-13 00:30:00+00:00,19.18075,Île-de-France
2025-04-13 00:45:00+00:00,19.18075,Île-de-France
2025-04-13 01:00:00+00:00,19.18075,Île-de-France
2025-04-13 01:15:00+00:00,19.18075,Île-de-France
2025-04-13 01:30:00+00:00,19.18075,Île-de-France
2025-04-13 01:45:00+00:00,19.18075,Île-de-France
2025-04-13 02:00:00+00:00,19.18075,Île-de-France
2025-04-13 02:15:00+00:00,19.18075,Île-de-France
2025-04-13 02:30:00+00:00,19.18075,Île-de-France
2025-04-13 02:45:00+00:00,19.18075,Île-de-France
2025-04-13 03:00:00+00:00,19.18075,Île-de-France
2025-04-13 03:15:00+00:00,19.18075,Île-de-France
2025-04-13 03:30:00+00:00,19.18075,Île-de-France
2025-04-13 03:45:00+00:00,19.18075,Île-de-France
2025-04-13 04:00:00+00:00,19.18075,Île-de-France
2025-04-13 04:15:00+00:00,19.18075,Île-de-France
2025-04-13 04:30:00+00:00,19.18075,Île-de-France
2025-04-13 04:45:00+00:00,19.18075,Île-de-France
2025-04-13 05:00:00+00:00,19.18075,Île-de-France
2025-04-13 05:15:00+00:00,19.18075,Île-de-France
2025-04-13 05:30:00+00:00,19.18075,Île-de-France
2025-04-13 05:45:00+00:00,19.18075,Île-de-France
2025-04-13 06:00:00+00:00,19.18075,Île-de-France
2025-04-13 06:15:00+00:00,19.18075,Île-de-France
2025-04-13 06:30:00+00:00,19.18075,Île-de-France
2025-04-13 06:45:00+00:00,19.18075,Île-de-France
2025-04-13 07:00:00+00:00,19.18075,Île-de-France
2025-04-13 07:15:00+00:00,19.18075,Île-de-France
2025-04-13 07:30:00+00:00,19.18075,Île-de-France
2025-04-13 07:45:00+00:00,19.18075,Île-de-France
2025-04-13 08:00:00+00:00,19.18075,Île-de-France
2025-04-13 08:15:00+00:00,19.18075,Île-de-France
2025-04-13 08:30:00+00:00,19.18075,Île-de-France
2025-04-13 08:45:00+00:00,19.18075,Île-de-France
2025-04-13 09:00:00+00:00,19.18075,Île-de-France
2025-04-13 09:15:00+00:00,19.18075,Île-de-France
2025-04-13 09:30:00+00:00,19.18075,Île-de-France
2025-04-13 09:45:00+00:00,19.18075,Île-de-France
2025-04-13 10:00:00+00:00,19.18075,Île-de-France
2025-04-13 10:15:00+00:00,19.18075,Île-de-France
2025-04-13 10:30:00+00:00,19.18075,Île-de-France
2025-04-13 10:45:00+00:00,19.18075,Île-de-France
2025-04-13 11:00:00+00:00,19.18075,Île-de-France
2025-04-13 11:15:00+00:00,19.18075,Île-de-France
2025-04-13 11:30:00+00:00,19.18075,Île-de-France
2025-04-13 11:45:00+00:00,19.18075,Île-de-France
2025-04-13 12:00:00+00:00,19.18075,Île-de-France
2025-04-13 12:15:00+00:00,19.18075,Île-de-France
2025-04-13 12:30:00+00:00,19.18075,Île-de-France
2025-04-13 12:45:00+00:00,19.18075,Île-de-France
2025-04-13 13:00:00+00:00,19.18075,Île-de-France
2025-04-13 13:15:00+00:00,19.18075,Île-de-France
2025-04-13 13:30:00+00:00,19.18075,Île-de-France
2025-04-13 13:45:00+00:00,19.18075,Île-de-France
2025-04-13 14:00:00+00:00,19.18075,Île-de-France
2025-04-13 14:15:00+00:00,19.18075,Île-de-France
2025-04-13 14:30:00+00:00,19.18075,Île-de-France
2025-04-13 14:45:00+00:00,19.18075,Île-de-France
2025-04-13 15:00:00+00:00,19.18075,Île-de-France
2025-04-13 15:15:00+00:00,19.18075,Île-de-France
2025-04-13 15:30:00+00:00,19.18075,Île-de-France
2025-04-13 15:45:00+00:00,19.18075,Île-de-France
2025-04-13 16:00:00+00:00,19.18075,Île-de-France
2025-04-13 16:15:00+00:00,19.18075,Île-de-France
2025-04-13 16:30:00+00:00,19.18075,Île-de-France
2025-04-13 16:45:00+00:00,19.18075,Île-de-France
2025-04-13 17:00:00+00:00,19.18075,Île-de-France
2025-04-13 17:15:00+00:00,19.18075,Île-de-France
2025-04-13 17:30:00+00:00,19.18075,Île-de-France
2025-04-13 17:45:00+00:00,19.18075,Île-de-France
2025-04-13 18:00:00+00:00,19.18075,Île-de-France
2025-04-13 18:15:00+00:00,19.18075,Île-de-France
2025-04-13 18:30:00+00:00,19.18075,Île-de-France
2025-04-13 18:45:00+00:00,19.18075,Île-de-France
2025-04-13 19:00:00+00:00,19.18075,Île-de-France
2025-04-13 19:15:00+00:00,19.18075,Île-de-France
2025-04-13 19:30:00+00:00,19.18075,Île-de-France
2025-04-13 19:45:00+00:00,19.18075,Île-de-France
2025-04-13 20:00:00+00:00,19.18075,Île-de-France
2025-04-13 20:15:00+00:00,19.18075,Île-de-France
2025-04-13 20:30:00+00:00,19.18075,Île-de-France
2025-04-13 20:45:00+00:00,19.18075,Île-de-France
2025-04-13 21:00:00+00:00,19.18075,Île-de-France
2025-04-13 21:15:00+00:00,19.18075,Île-de-France
2025-04-13 21:30:00+00:00,19.18075,Île-de-France
2025-04-13 21:45:00+00:00,19.18075,Île-de-France
2025-04-13 22:00:00+00:00,19.18075,Île-de-France
2025-04-13 22:15:00+00:00,19.18075,Île-de-France
2025-04-13 22:30:00+00:00,19.18075,Île-de-France
2025-04-13 22:45:00+00:00,19.18075,Île-de-France
2025-04-13 23:00:00+00:00,19.18075,Île-de-France
2025-04-07 00:00:00+00:00,11.424625,Auvergne-Rhône-Alpes
2025-04-07 00:15:00+00:00,11.21525,Auvergne-Rhône-Alpes
2025-04-07 00:30:00+00:00,11.005875,Auvergne-Rhône-Alpes
2025-04-07 00:45:00+00:00,10.7965,Auvergne-Rhône-Alpes
2025-04-07 01:00:00+00:00,10.587125,Auvergne-Rhône-Alpes
2025-04-07 01:15:00+00:00,10.374624,Auvergne-Rhône-Alpes
2025-04-07 01:30:00+00:00,10.162125,Auvergne-Rhône-Alpes
2025-04-07 01:45:00+00:00,9.949625,Auvergne-Rhône-Alpes
2025-04-07 02:00:00+00:00,9.737124,Auvergne-Rhône-Alpes
2025-04-07 02:15:00+00:00,9.546499,Auvergne-Rhône-Alpes
2025-04-07 02:30:00+00:00,9.355875,Auvergne-Rhône-Alpes
2025-04-07 02:45:00+00:00,9.16525,Auvergne-Rhône-Alpes
2025-04-07 03:00:00+00:00,8.974625,Auvergne-Rhône-Alpes
2025-04-07 03:15:00+00:00,8.74025,Auvergne-Rhône-Alpes
2025-04-07 03:30:00+00:00,8.505875,Auvergne-Rhône-Alpes
2025-04-07 03:45:00+00:00,8.2715,Auvergne-Rhône-Alpes
2025-04-07 04:00:00+00:00,8.037125,Auvergne-Rhône-Alpes
2025-04-07 04:15:00+00:00,7.8183746,Auvergne-Rhône-Alpes
2025-04-07 04:30:00+00:00,7.5996246,Auvergne-Rhône-Alpes
2025-04-07 04:45:00+00:00,7.3808746,Auvergne-Rhône-Alpes
2025-04-07 05:00:00+00:00,7.1621246,Auvergne-Rhône-Alpes
2025-04-07 05:15:00+00:00,7.2558746,Auvergne-Rhône-Alpes
2025-04-07 05:30:00+00:00,7.3496246,Auvergne-Rhône-Alpes
2025-04-07 05:45:00+00:00,7.443375,Auvergne-Rhône-Alpes
2025-04-07 06:00:00+00:00,7.537125,Auvergne-Rhône-Alpes
2025-04-07 06:15:00+00:00,7.8715,Auvergne-Rhône-Alpes
2025-04-07 06:30:00+00:00,8.205875,Auvergne-Rhône-Alpes
2025-04-07 06:45:00+00:00,8.54025,Auvergne-Rhône-Alpes
2025-04-07 07:00:00+00:00,8.874625,Auvergne-Rhône-Alpes
2025-04-07 07:15:00+00:00,9.26525,Auvergne-Rhône-Alpes
2025-04-07 07:30:00+00:00,9.655875,Auvergne-Rhône-Alpes
2025-04-07 07:45:00+00:00,10.0465,Auvergne-Rhône-Alpes
2025-04-07 08:00:00+00:00,10.437125,Auvergne-Rhône-Alpes
2025-04-07 08:15:00+00:00,10.90275,Auvergne-Rhône-Alpes
2025-04-07 08:30:00+00:00,11.368376,Auvergne-Rhône-Alpes
2025-04-07 08:45:00+00:00,11.834001,Auvergne-Rhône-Alpes
2025-04-07 09:00:00+00:00,12.299625,Auvergne-Rhône-Alpes
2025-04-07 09:15:00+00:00,12.784,Auvergne-Rhône-Alpes
2025-04-07 09:30:00+00:00,13.268375,Auvergne-Rhône-Alpes
2025-04-07 09:45:00+00:00,13.75275,Auvergne-Rhône-Alpes
2025-04-07 10:00:00+00:00,14.237125,Auvergne-Rhône-Alpes
2025-04-07 10:15:00+00:00,14.684,Auvergne-Rhône-Alpes
2025-04-07 10:30:00+00:00,15.130875,Auvergne-Rhône-Alpes
2025-04-07 10:45:00+00:00,15.577749,Auvergne-Rhône-Alpes
2025-04-07 11:00:00+00:00,16.024624,Auvergne-Rhône-Alpes
2025-04-07 11:15:00+00:00,16.374624,Auvergne-Rhône-Alpes
2025-04-07 11:30:00+00:00,16.724625,Auvergne-Rhône-Alpes
2025-04-07 11:45:00+00:00,17.074625,Auvergne-Rhône-Alpes
2025-04-07 12:00:00+00:00,17.424625,Auvergne-Rhône-Alpes
2025-04-07 12:15:00+00:00,17.66525,Auvergne-Rhône-Alpes
2025-04-07 12:30:00+00:00,17.905876,Auvergne-Rhône-Alpes
2025-04-07 12:45:00+00:00,18.1465,Auvergne-Rhône-Alpes
2025-04-07 13:00:00+00:00,18.387125,Auvergne-Rhône-Alpes
2025-04-07 13:15:00+00:00,18.530874,Auvergne-Rhône-Alpes
2025-04-07 13:30:00+00:00,18.674625,Auvergne-Rhône-Alpes
2025-04-07 13:45:00+00:00,18.818375,Auvergne-Rhône-Alpes
2025-04-07 14:00:00+00:00,18.962124,Auvergne-Rhône-Alpes
2025-04-07 14:15:00+00:00,19.040249,Auvergne-Rhône-Alpes
2025-04-07 14:30:00+00:00,19.118374,Auvergne-Rhône-Alpes
2025-04-07 14:45:00+00:00,19.196499,Auvergne-Rhône-Alpes
2025-04-07 15:00:00+00:00,19.274624,Auvergne-Rhône-Alpes
2025-04-07 15:15:00+00:00,19.212124,Auvergne-Rhône-Alpes
2025-04-07 15:30:00+00:00,19.149624,Auvergne-Rhône-Alpes
2025-04-07 15:45:00+00:00,19.087124,Auvergne-Rhône-Alpes
2025-04-07 16:00:00+00:00,19.024624,Auvergne-Rhône-Alpes
2025-04-07 16:15:00+00:00,18.887123,Auvergne-Rhône-Alpes
2025-04-07 16:30:00+00:00,18.749624,Auvergne-Rhône-Alpes
2025-04-07 16:45:00+00:00,18.612125,Auvergne-Rhône-Alpes
2025-04-07 17:00:00+00:00,18.474625,Auvergne-Rhône-Alpes
2025-04-07 17:15:00+00:00,18.17775,Auvergne-Rhône-Alpes
2025-04-07 17:30:00+00:00,17.880875,Auvergne-Rhône-Alpes
2025-04-07 17:45:00+00:00,17.584,Auvergne-Rhône-Alpes
2025-04-07 18:00:00+00:00,17.287125,Auvergne-Rhône-Alpes
2025-04-07 18:15:00+00:00,16.999624,Auvergne-Rhône-Alpes
2025-04-07 18:30:00+00:00,16.712124,Auvergne-Rhône-Alpes
2025-04-07 18:45:00+00:00,16.424625,Auvergne-Rhône-Alpes
2025-04-07 19:00:00+00:00,16.137125,Auvergne-Rhône-Alpes
2025-04-07 19:15:00+00:00,15.90275,Auvergne-Rhône-Alpes
2025-04-07 19:30:00+00:00,15.668375,Auvergne-Rhône-Alpes
2025-04-07 19:45:00+00:00,15.434,Auvergne-Rhône-Alpes
2025-04-07 20:00:00+00:00,15.199625,Auvergne-Rhône-Alpes
2025-04-07 20:15:00+00:00,14.94025,Auvergne-Rhône-Alpes
2025-04-07 20:30:00+00:00,14.680875,Auvergne-Rhône-Alpes
2025-04-07 20:45:00+00:00,14.421499,Auvergne-Rhône-Alpes
2025-04-07 21:00:00+00:00,14.162125,Auvergne-Rhône-Alpes
2025-04-07 21:15:00+00:00,14.012125,Auvergne-Rhône-Alpes
2025-04-07 21:30:00+00:00,13.862125,Auvergne-Rhône-Alpes
2025-04-07 21:45:00+00:00,13.712125,Auvergne-Rhône-Alpes
2025-04-07 22:00:00+00:00,13.562125,Auvergne-Rhône-Alpes
2025-04-07 22:15:00+00:00,13.2465,Auvergne-Rhône-Alpes
2025-04-07 22:30:00+00:00,12.930876,Auvergne-Rhône-Alpes
2025-04-07 22:45:00+00:00,12.615251,Auvergne-Rhône-Alpes
2025-04-07 23:00:00+00:00,12.299625,Auvergne-Rhône-Alpes
2025-04-07 23:15:00+00:00,12.06525,Auvergne-Rhône-Alpes
2025-04-07 23:30:00+00:00,11.830875,Auvergne-Rhône-Alpes
2025-04-07 23:45:00+00:00,11.5965,Auvergne-Rhône-Alpes
2025-04-08 00:00:00+00:00,11.362125,Auvergne-Rhône-Alpes
2025-04-08 00:15:00+00:00,11.143375,Auvergne-Rhône-Alpes
2025-04-08 00:30:00+00:00,10.924625,Auvergne-Rhône-Alpes
2025-04-08 00:45:00+00:00,10.705875,Auvergne-Rhône-Alpes
2025-04-08 01:00:00+00:00,10.487125,Auvergne-Rhône-Alpes
2025-04-08 01:15:00+00:00,10.321501,Auvergne-Rhône-Alpes
2025-04-08 01:30:00+00:00,10.155875,Auvergne-Rhône-Alpes
2025-04-08 01:45:00+00:00,9.99025,Auvergne-Rhône-Alpes
2025-04-08 02:00:00+00:00,9.824625,Auvergne-Rhône-Alpes
2025-04-08 02:15:00+00:00,9.643375,Auvergne-Rhône-Alpes
2025-04-08 02:30:00+00:00,9.462125,Auvergne-Rhône-Alpes
2025-04-08 02:45:00+00:00,9.280874,Auvergne-Rhône-Alpes
2025-04-08 03:00:00+00:00,9.099625,Auvergne-Rhône-Alpes
2025-04-08 03:15:00+00:00,8.974625,Auvergne-Rhône-Alpes
2025-04-08 03:30:00+00:00,8.849625,Auvergne-Rhône-Alpes
2025-04-08 03:45:00+00:00,8.724626,Auvergne-Rhône-Alpes
2025-04-08 04:00:00+00:00,8.599626,Auvergne-Rhône-Alpes
2025-04-08 04:15:00+00:00,8.449625,Auvergne-Rhône-Alpes
2025-04-08 04:30:00+00:00,8.299625,Auvergne-Rhône-Alpes
2025-04-08 04:45:00+00:00,8.149625,Auvergne-Rhône-Alpes
2025-04-08 05:00:00+00:00,7.9996247,Auvergne-Rhône-Alpes
2025-04-08 05:15:00+00:00,8.084,Auvergne-Rhône-Alpes
2025-04-08 05:30:00+00:00,8.168375,Auvergne-Rhône-Alpes
2025-04-08 05:45:00+00:00,8.252749,Auvergne-Rhône-Alpes
2025-04-08 06:00:00+00:00,8.337125,Auvergne-Rhône-Alpes
